ID;UM_NAMES
2542;2-й Лесной пер.
2543;ул. Мира
2544;Новая ул.
2545;ул. Пушкина
2546;ул. Чехова
2547;Садовая ул.
2548;Санаторная ул.
2549;Сказочная ул.
2550;1-я Сосновая ул.
2551;2-я Сосновая ул.
2552;3-я Сосновая ул.
2553;Железнодорожная ул.
2554;ул. Корнея Чуковского
2555;ул. Самуила Маршака
2556;ул. Анны Ахматовой
2557;ул. Бориса Пастернака
2558;Придорожная ул.
2559;Речная ул.
2560;Садовая ул.
2561;Центральная ул.
2562;Весенняя ул.
2563;Вишнёвый пр.
2564;Зелёная ул.
2565;Кленовая ул.
2566;Луговая ул.
2567;Окружная ул.
2568;Отрадная ул.
2569;ул. Радости
2570;Рябиновая ул.
2571;Садовая ул.
2572;Солнечная ул.
2573;Соловьиная ул.
2574;Цветочная ул.
2575;Южная ул.
2576;Венёвская ул.
2577;Западная ул.
2578;Кленовая ул.
2579;Лесная ул.
2580;Мирная ул.
2581;Радужная ул.
2582;Рябиновая ул.
2583;Светлая ул.
2584;Сиреневая ул.
2585;Солнечная ул.
2586;Цветочная ул.
2587;Центральная ул.
2588;Весенняя ул.
2589;Вишнёвая ул.
2590;Восточная ул.
2591;Дорожная ул.
2592;Западная ул.
2593;Изумрудная ул.
2594;Лазоревая ул.
2595;ул. Каменка
2596;Ландышевая ул.
2597;Надымский пр.
2598;Полевая ул.
2599;Садовая ул.
2600;Северный пер.
2601;Тюменский пр.
2602;Угловая ул.
2603;Цветочная ул.
2604;Центральная ул.
2605;Ямская ул.
2606;Рябиновая ул.
2607;Береговая ул.
2608;Центральная ул.
2609;Южная ул.
2610;Речная ул.
2611;Сиреневая ул.
2612;Полевая ул.
2613;Верхняя ул.
2614;Майская ул.
2615;Нижняя ул.
2616;Растороповская ул.
2617;Садовая ул.
2618;Полевая ул.
2619;Речная ул.
2620;Медовая ул.
2621;Учительская ул.
2622;Ягодная ул.
2623;Весенняя ул.
2624;Зелёная ул.
2625;Лесная ул.
2626;Луговая ул.
2627;Звёздная ул.
2628;Лунная ул.
2629;Новая ул.
2630;Раздольная ул.
2631;Садовая ул.
2632;Солнечная ул.
2633;ул. Строителей
2634;Ясная ул.
2635;Административная ул.
2636;Строительная ул.
2637;Центральная ул.
2638;Кольцевая ул.
2639;Луговая ул.
2640;Мирная ул.
2641;Набережная ул.
2642;ул. Победы
2643;Речная ул.
2644;Рябиновая ул.
2645;Широкая ул.
2646;Яблоневая ул.
2647;Заречная ул.
2648;Московская ул.
2649;Полевая ул.
2650;Рябиновая ул.
2651;Парковая ул.
2652;Школьная ул.
2653;Лесная ул.
2654;Лесной пр.
2655;Озёрная ул.
2656;Подлесная ул.
2657;Садовый пер.
2658;Садовая ул.
2659;Дачная ул.
2660;Строительная ул.
2661;Центральная ул.
2662;ул. 1-й Дистанции Пути
2663;Бекасовская ул.
2664;Дачная ул.
2665;Железнодорожная ул.
2666;Кольцевая ул.
2667;Майская ул.
2668;Мирная ул.
2669;Лесная ул.
2670;Молодёжная ул.
2671;Новая ул.
2672;Озёрная ул.
2673;Рабочая ул.
2674;Раздольная ул.
2675;Садовая ул.
2676;Солнечная ул.
2677;Школьная ул.
2678;Весенняя ул.
2679;Луговая ул.
2680;Полевая ул.
2681;Подмосковная ул.
2682;Рождественская ул.
2683;Зелёная ул.
2684;Столбовая ул.
2685;ул. Собачкина Сторожка
2686;Январская ул.
2687;Апрельская ул.
2688;Багряная ул.
2689;Заводская ул.
2690;Июльская ул.
2691;Июньская ул.
2692;Лесная ул.
2693;Майская ул.
2694;Малиновая ул.
2695;Морская ул.
2696;Осенняя ул.
2697;Февральская ул.
2698;Весенняя ул.
2699;Липовая ул.
2700;Центральная ул.
2701;Садовая ул.
2702;Мартовская ул.
2703;Киевская ул.
2704;Мирная ул.
2705;Молодёжная ул.
2706;ул. Мичурина
2707;Октябрьская ул.
2708;Рабочая ул.
2709;Садовая ул.
2710;Центральная ул.
2711;Кооперативная ул.
2712;Абрикосовая ул.
2713;Виноградная ул.
2714;Заречная ул.
2715;Кольцевая ул.
2716;Помидорная ул.
2717;Приполярная ул.
2718;Северная ул.
2719;1-й Северный пер.
2720;2-й Северный пер.
2721;5-й Северный пер.
2722;Средний пр.
2723;ул. Строителей
2724;Широкая ул.
2725;Ямальская ул.
2726;Августовская ул.
2727;Вишнёвый пр.
2728;ул. Гагарина
2729;ул. Гладкова
2730;ул. Гоголя
2731;ул. Горького
2732;Дачная ул.
2733;Декабрьская ул.
2734;ул. Дзержинского
2735;1-й Дорожный пр.
2736;2-й Дорожный пр.
2737;3-й Дорожный пр.
2738;4-й Дорожный пр.
2739;Железнодорожная ул.
2740;Заречная ул.
2741;Зелёная ул.
2742;Июльская ул.
2743;Июньская ул.
2744;ул. Калинина
2745;ул. Кирова
2746;Красноармейская ул.
2747;ул. Ленина
2748;Лесная ул.
2749;Линейный пр.
2750;Луговая ул.
2751;Майская ул.
2752;Минская ул.
2753;Молодёжная ул.
2754;Московская ул.
2755;Набережная ул.
2756;1-й Набережный туп.
2757;2-й Набережный туп.
2758;3-й Набережный туп.
2759;Ноябрьская ул.
2760;Озёрная ул.
2761;Октябрьская ул.
2762;1-я Октябрьская ул.
2763;2-я Октябрьская ул.
2764;Октябрьский пр.
2765;ул. Орджоникидзе
2766;Первомайская ул.
2767;Полевая ул.
2768;ул. Пушкина
2769;Садовая ул.
2770;Сентябрьская ул.
2771;1-й Сентябрьский пер.
2772;2-й Сентябрьский пер.
2773;3-й Сентябрьский пер.
2774;4-й Сентябрьский пер.
2775;Советская ул.
2776;Спортивная ул.
2777;ул. Сурикова
2778;ул. Труда
2779;Учительская ул.
2780;Учительский пр.
2781;ул. Фрунзе
2782;1-я Центральная ул.
2783;2-я Центральная ул.
2784;Школьная ул.
2785;Январская ул.
2786;Садовый пер.
2787;Садовая ул.
2788;1-й Садовый пр.
2789;2-й Садовый пр.
2790;3-й Садовый пр.
2791;Тихая ул.
2792;Солнечная ул.
2793;Центральная ул.
2794;ул. Фрунзе
2795;Берёзовая ул.
2796;ул. Ватутина
2797;Вишнёвая ул.
2798;ул. Димитрова
2799;Заводская ул.
2800;Заречная ул.
2801;Калужское ш.
2802;ул. Ленина
2803;ул. Мира
2804;1-й пр. Мира
2805;2-й пр. Мира
2806;3-й пр. Мира
2807;ул. Мичурина
2808;Октябрьская ул.
2809;Первомайский пер.
2810;Полевая ул.
2811;Почтовая ул.
2812;Приовражная ул.
2813;Рябиновая ул.
2814;Садовая ул.
2815;Солнечная ул.
2816;ул. Тимирязева
2817;Фабричная ул.
2818;Центральная ул.
2819;Октябрьская ул.
2820;Первомайская ул.
2821;Юннатская ул.
2822;Озёрная ул.
2823;Весенняя ул.
2824;Новая ул.
2825;Светлая ул.
2826;Дачная ул.
2827;Дорожная ул.
2828;ул. Дружбы
2829;Зелёная ул.
2830;Озёрная ул.
2831;Центральная ул.
2832;Берёзовая ул.
2833;Дачная ул.
2834;Дубравная ул.
2835;Заречная ул.
2836;Луговая ул.
2837;Озёрная ул.
2838;Платановая ул.
2839;Полевая ул.
2840;Речная ул.
2841;Родниковая ул.
2842;Солнечная ул.
2843;Соловьиная ул.
2844;Цветочная ул.
2845;Центральная ул.
2846;Западная ул.
2847;Запрудная ул.
2848;Луговая ул.
2849;Луговой пер.
2850;Первомайская ул.
2851;Полевая ул.
2852;Рябиновая ул.
2853;Сиреневая ул.
2854;Советская ул.
2855;Солнечная ул.
2856;Центральная ул.
2857;Школьная ул.
2858;Осенняя ул.
2859;Полевая ул.
2860;Светлая ул.
2861;Северная ул.
2862;Берёзовая ул.
2863;Европейская ул.
2864;Лесная ул.
2865;Луговая ул.
2866;Речная ул.
2867;Соловьиная ул.
2868;Сосновая ул.
2869;Тупиковая ул.
2870;Цветочная ул.
2871;Взлётная ул.
2872;Сосновая ул.
2873;Дорожная ул.
2874;Лесная ул.
2875;Молодёжная ул.
2876;Октябрьская ул.
2877;Овражная ул.
2878;Полевая ул.
2879;Черничная ул.
2880;Берёзовая ул.
2881;Лесная ул.
2882;Луговая ул.
2883;Мирная ул.
2884;Овражная ул.
2885;Рябиновая ул.
2886;Садовая ул.
2887;Садовый пер.
2888;Солнечная ул.
2889;ул. Строителей
2890;Тополиная ул.
2891;Февральская ул.
2892;Центральная ул.
2893;Юбилейная ул.
2894;Январская ул.
2895;Берёзовая аллея
2896;Сентябрьская ул.
2897;Заречная ул.
2898;Вишнёвая ул.
2899;Дачная ул.
2900;Запрудная ул.
2901;Клубничная ул.
2902;Крестьянская ул.
2903;Лесная ул.
2904;Озёрная ул.
2905;Октябрьская ул.
2906;Республиканская ул.
2907;Республиканский пер.
2908;Рябиновая ул.
2909;Садовая ул.
2910;ул. Свободы
2911;1-я Северная ул.
2912;2-я Северная ул.
2913;3-я Северная ул.
2914;Советская ул.
2915;Солнечная ул.
2916;Спортивная ул.
2917;Центральная ул.
2918;Школьная ул.
2919;Фермерская ул.
2920;Парковая ул.
2921;Тополиная ул.
2922;Дорожная ул.
2923;Лесная ул.
2924;Овражная ул.
2925;Тополиная ул.
2926;Южная ул.
2927;1-я Январская ул.
2928;2-я Январская ул.
2929;3-я Январская ул.
2930;4-я Январская ул.
2931;Дорожная ул.
2932;2-я Железнодорожная ул.
2933;1-я Заводская ул.
2934;2-я Заводская ул.
2935;1-й Лесной пер.
2936;2-й Лесной пер.
2937;Станционная ул.
2938;Шоссейная ул.
2939;Агрохимическая ул.
2940;ул. Болотникова
2941;Берёзовая ул.
2942;Вишнёвая ул.
2943;ул. Емельяна Пугачева
2944;ул. Липовая Аллея
2945;Луговая ул.
2946;Молодёжная ул.
2947;Октябрьская ул.
2948;Парковая ул.
2949;Полевая ул.
2950;Речная ул.
2951;Рябиновая ул.
2952;Садовая ул.
2953;Северная ул.
2954;Сентябрьская ул.
2955;Сиреневая ул.
2956;Солнечная ул.
2957;Солнечный бульв.
2958;Спортивная ул.
2959;ул. Степана Разина
2960;ул. Строителей
2961;Цветочная ул.
2962;Центральная ул.
2963;Центральный пр.
2964;Школьная ул.
2965;Южная ул.
2966;1-я Апрельская ул.
2967;2-я Апрельская ул.
2968;3-я Апрельская ул.
2969;4-я Апрельская ул.
2970;5-я Апрельская ул.
2971;Луговая ул.
2972;Полевая ул.
2973;Карьерная ул.
2974;Майская ул.
2975;Новая ул.
2976;Придорожная ул.
2977;Январская ул.
2978;Полевая ул.
2979;Центральная ул.
2980;ул. Полянка
2981;Озёрная ул.
2982;Санаторная ул.
2983;Садовая ул.
2984;ул. Терехово-2
2985;Заречная ул.
2986;Лесная ул.
2987;Полевая ул.
2988;Прудная ул.
2989;Солнечная ул.
2990;Центральная ул.
2991;Киевская ул.
2992;Лесная ул.
2993;Московская ул.
2994;Центральная ул.
2995;Верхняя ул.
2996;Родниковая ул.
2997;Георгиевская ул.
2998;Московская ул.
2999;Передельцевский пр.
3000;Радужная ул.
3001;Радужный пр.
3002;Солнечная ул.
3003;Верхняя ул.
3004;Садовая ул.
3005;Центральная ул.
3006;Картмазовская ул.
3007;Московская ул.
3008;1-я Новая ул.
3009;2-я Новая ул.
3010;Передельцевская ул.
3011;Тихоновская ул.
3012;ул. Героя России Соломатина
3013;Институтский пр.
3014;1-й пер.
3015;Видная ул.
3016;Загородная ул.
3017;Московская ул.
3018;Нижняя ул.
3019;Ручейная ул.
3020;ул. Строителей
3021;Вольная ул.
3022;Цветочная ул.
3023;Широкая ул.
3024;Александровский пр.
3025;Боровская ул.
3026;Кантемировская ул.
3027;Кубинская ул.
3028;Лесничий пр.
3029;Лосиный пер.
3030;Лучистая ул.
3031;Медвежья ул.
3032;Московская ул.
3033;Перспективный пр.
3034;Радужная ул.
3035;Севастопольская ул.
3036;Спасская ул.
3037;Таманская ул.
3038;Тамбовский пр.
3039;Тульский пр.
3040;пр. Энтузиастов
3041;Лесная ул.
3042;2-я Огородная ул.
3043;Берёзовая ул.
3044;Бирюзовая ул.
3045;Вербная ул.
3046;Водозаборный туп.
3047;Городская ул.
3048;Долгинская ул.
3049;Заречная ул.
3050;Заречный туп.
3051;1-й Заречный пр.
3052;1-й Заречный пер.
3053;2-й Заречный пр.
3054;2-й Заречный пер.
3055;3-й Заречный пер.
3056;Звёздная ул.
3057;Изумрудная ул.
3058;Лесная ул.
3059;ул. Лодырка
3060;Малиновая ул.
3061;Новая ул.
3062;Огородная ул.
3063;Песочная ул.
3064;Полевая ул.
3065;Рабочая ул.
3066;Рубиновая ул.
3067;Рябиновая ул.
3068;Сосновая ул.
3069;Тимуровская ул.
3070;Цветочная ул.
3071;Южная ул.
3072;Западная ул.
3073;Малая ул.
3074;Мирная ул.
3075;Мирская ул.
3076;Нагорная ул.
3077;Спокойная ул.
3078;Столбовая ул.
3079;Тенистая ул.
3080;Ясеневская ул.
3081;Дачная ул.
3082;Нескучная ул.
3083;Пахринская ул.
3084;Пригожая ул.
3085;Снежная ул.
3086;Центральная ул.
3087;Школьная ул.
3088;Верхняя ул.
3089;Весенняя ул.
3090;Вишнёвая ул.
3091;Волжская ул.
3092;Грушевая ул.
3093;Железнодорожная ул.
3094;10-й Железнодорожный пер.
3095;1-й Железнодорожный пер.
3096;2-й Железнодорожный пер.
3097;3-й Железнодорожный пер.
3098;5-й Железнодорожный пер.
3099;6-й Железнодорожный пер.
3100;7-й Железнодорожный пер.
3101;8-й Железнодорожный пер.
3102;ул. Журналистов
3103;Заречная ул.
3104;Зелёная ул.
3105;Июньская ул.
3106;Камышовая ул.
3107;1-й Киевский пер.
3108;2-й Киевский пер.
3109;3-й Киевский пер.
3110;4-й Киевский пер.
3111;5-й Киевский пер.
3112;Лесная ул.
3113;Лесная ул.
3114;Летняя ул.
3115;Луговая ул.
3116;Майская ул.
3117;Парковая ул.
3118;Просторная ул.
3119;ул. Рассудовское Лесничество
3120;Ручейная ул.
3121;Рябиновая ул.
3122;Садовый пер.
3123;Святая ул.
3124;Сиреневая ул.
3125;Совхозная ул.
3126;Сосновая ул.
3127;Центральная ул.
3128;Школьная ул.
3129;Дальняя ул.
3130;Задорная ул.
3131;Зелёная ул.
3132;Кленовая ул.
3133;Красная ул.
3134;Лиственная ул.
3135;Луговая ул.
3136;Молодецкая ул.
3137;Ореховая ул.
3138;Привольная ул.
3139;Раздольная ул.
3140;Светлая ул.
3141;Славянская ул.
3142;Солнечная ул.
3143;Заречная ул.
3144;Кузнечная ул.
3145;Липовая ул.
3146;Луговая ул.
3147;Моховая ул.
3148;Плодородная ул.
3149;Северная ул.
3150;Солнечная ул.
3151;Столбовая ул.
3152;Киевский пер.
3153;Дачный пер.
3154;Дорожная ул.
3155;Дружная ул.
3156;Кольцевая ул.
3157;ул. Полянка
3158;Речная ул.
3159;Торговая пл.
3160;Центральная ул.
3161;9-й Железнодорожный пер.
3162;Новая ул.
3163;Одоминовская ул.
3164;Верхняя ул.
3165;Птичная ул.
3166;Прибрежная ул.
3167;Зелёная ул.
3168;Рябиновая ул.
3169;Лесная ул.
3170;Зелёная ул.
3171;Светлая ул.
3172;ул. Полянка
3173;Солнечная ул.
3174;Черемушкинская ул.
3175;Школьная ул.
3176;Сказочная ул.
3177;Соловьиная ул.
3178;Совхозная ул.
3179;Осенняя ул.
3180;Совхозная ул.
3181;Подмосковная ул.
3182;Садовая ул.
3183;Михайловская ул.
3184;Новая ул.
3185;Парковая ул.
3186;Солнечная ул.
3187;Лесная ул.
3188;Заповедная ул.
3189;ул. Бульварное Кольцо
3190;1-й Парковый пр.
3191;2-й Парковый пр.
3192;3-й Парковый пр.
3193;4-й Парковый пр.
3194;Новопеределкинская ул.
3195;Дорожная ул.
3196;Монастырская ул.
3197;Алексеевская ул.
3198;Радужная ул.
3199;Родниковая ул.
3200;Луговая ул.
3201;Цветочная ул.
3202;Солнечная ул.
3203;1-й Солнечный пер.
3204;2-й Солнечный пер.
3205;3-й Цветочный пер.
3206;4-й Цветочный пер.
3207;1-й Цветочный пер.
3208;2-й Цветочный пер.
3209;ул. Чистые Ключи
3210;Лесная ул.
3211;Сиреневая ул.
3212;Лесная ул.
3213;ул. Лесная Аллея
3214;Садовая ул.
3215;Озёрная ул.
3216;Луговая ул.
3217;Парковая ул.
3218;Рабочая ул.
3219;Центральная ул.
3220;Полевая ул.
3221;ул. Мичурина
3222;Дорожная ул.
3223;Октябрьская ул.
3224;Парковая ул.
3225;Зелёный пер.
3226;Полевая ул.
3227;Весенняя ул.
3228;ул. Фианит
3229;Центральная ул.
3230;Комсомольская ул.
3231;Садовая ул.
3232;Лесная ул.
3233;Липовая ул.
3234;Сиреневая ул.
3235;Весенняя ул.
3236;Заречная ул.
3237;Цветочная ул.
3238;Центральная ул.
3239;Южная ул.
3240;Солнечная ул.
3241;Сосновая ул.
3242;Зелёная ул.
3243;Новая ул.
3244;Троицкая ул.
3245;Весёлая ул.
3246;Весенняя ул.
3247;Сиреневая ул.
3248;Полевая ул.
3249;Радужная ул.
3250;Ракитная ул.
3251;Светлая ул.
3252;Южная ул.
3253;Рождественская ул.
3254;Лесная ул.
3255;ул. Малиновый Звон
3256;Технический пр.
3257;Рождественский туп.
3258;Богородская ул.
3259;Прудовая ул.
3260;Поперечная ул.
3261;Восточная ул.
3262;Дорожная ул.
3263;Зелёная ул.
3264;Луговая ул.
3265;Новая ул.
3266;Соловьиная ул.
3267;Речная ул.
3268;ул. Ирбис
3269;Лесная ул.
3270;ул. Нежность
3271;Лесной пер.
3272;Западная ул.
3273;Зелёный пер.
3274;Луговая ул.
3275;Парковая ул.
3276;Рябиновая ул.
3277;Сиреневая ул.
3278;Тенистая ул.
3279;Новый пер.
3280;Берёзовая ул.
3281;Весенняя ул.
3282;Восточная ул.
3283;Дальняя ул.
3284;Заречная ул.
3285;Лесная ул.
3286;Московская ул.
3287;Озёрная ул.
3288;ул. Победы
3289;Полевая ул.
3290;Северная ул.
3291;Снежная ул.
3292;Цветочная ул.
3293;Нагорная ул.
3294;Солнечная ул.
3295;Соловьиная ул.
3296;ул. Строителей
3297;Уральская ул.
3298;Широкая ул.
3299;Южная ул.
3300;Ясеневая ул.
3301;Троицкая ул.
3302;Озёрная ул.
3303;Троицкий пр.
3304;Ольховая ул.
3305;Берёзовая аллея
3306;Солнечная ул.
3307;Жасминовая ул.
3308;ул. Русское Поле
3309;Лесная ул.
3310;Солнечная ул.
3311;Лесная ул.
3312;Луговая ул.
3313;Парковая ул.
3314;Центральная ул.
3315;Заречная ул.
3316;Зелёная ул.
3317;Полевая ул.
3318;Спасская ул.
3319;Полевая ул.
3320;Сиреневая ул.
3321;Сосновая ул.
3322;Весенняя ул.
3323;Зелёный пр.
3324;Луговая ул.
3325;Отрадная ул.
3326;Подмосковная ул.
3327;Подольская ул.
3328;Полевая ул.
3329;Садовая ул.
3330;Солнечная ул.
3331;Центральная ул.
3332;Южная ул.
3333;Высокая ул.
3334;Деснинская ул.
3335;Западная ул.
3336;Лесная ул.
3337;Молодёжная ул.
3338;Прудная ул.
3339;Северная ул.
3340;Центральная ул.
3341;ул. Черёмушки
3342;Рязановское ш.
3343;ул. Зелёновка
3344;Ореховая ул.
3345;ул. Рагово
3346;Троицкая ул.
3347;Ивановская ул.
3348;Восточная ул.
3349;Вишнёвая ул.
3350;Северная ул.
3351;ул. Слобода
3352;Дачная ул.
3353;Удачная ул.
3354;Лазурная ул.
3355;Ясная ул.
3356;Берёзовая ул.
3357;Зелёная ул.
3358;Светлый бульв.
3359;Берёзовая ул.
3360;Лесная ул.
3361;ул. Суворова
3362;Урожайная ул.
3363;Центральная ул.
3364;Школьная ул.
3365;Сиреневая ул.
3366;Северная ул.
3367;Прудная ул.
3368;Южная ул.
3369;Заречная ул.
3370;Сосновая ул.
3371;Речная ул.
3372;Лесная ул.
3373;Озёрная ул.
3374;ул. Садовый Квартал
3375;ул. Авиаторов
3376;Авиационная ул.
3377;Барышевская ул.
3378;1-я Барышевская ул.
3379;2-я Барышевская ул.
3380;3-я Барышевская ул.
3381;Берёзовая ул.
3382;Бутовский туп.
3383;Быковская ул.
3384;Весенняя ул.
3385;Вишнёвая ул.
3386;Водопроводная ул.
3387;Вокзальная ул.
3388;Высотная ул.
3389;ул. Гоголя
3390;ул. Громова
3391;ул. Дзержинского
3392;Дорожная ул.
3393;Железнодорожная ул.
3394;Заводская ул.
3395;Западная ул.
3396;Зелёная ул.
3397;Индустриальная ул.
3398;ул. Кирова
3399;Колхозная ул.
3400;Комсомольская ул.
3401;Кооперативная ул.
3402;ул. Космонавтов
3403;ул. Котовского
3404;ул. Олега Кошевого
3405;Красная ул.
3406;Красноармейская ул.
3407;ул. Кутузова
3408;ул. Лермонтова
3409;Лесная ул.
3410;ул. Ломоносова
3411;Люблинская ул.
3412;Майская ул.
3413;ул. Маяковского
3414;ул. Мичурина
3415;Молодёжная ул.
3416;Московская ул.
3417;Московский пер.
3418;ул. Мостотреста
3419;Набережная ул.
3420;Новая ул.
3421;Новостроевская ул.
3422;Овражная ул.
3423;Октябрьская ул.
3424;ул. 40 лет Октября
3425;ул. Орджоникидзе
3426;Остафьевская ул.
3427;Остафьевское ш.
3428;Парковая ул.
3429;Партизанская ул.
3430;Первомайская ул.
3431;Пионерская ул.
3432;Подольская ул.
3433;Почтовая ул.
3434;Пролетарская ул.
3435;Прудовая ул.
3436;Пушкинская ул.
3437;Рабочая ул.
3438;Радужная ул.
3439;Речная ул.
3440;Садовая ул.
3441;Светлая ул.
3442;Северная ул.
3443;Симферопольская ул.
3444;Сиреневая ул.
3445;Советская ул.
3446;Совхозная ул.
3447;Спортивная ул.
3448;ул. Стасова
3449;ул. Стасовой
3450;Сыровская ул.
3451;Театральная ул.
3452;ул. Тимирязева
3453;ул. Толбухина
3454;Трудовая ул.
3455;Флотская ул.
3456;Цветочная ул.
3457;1-я Центральная ул.
3458;2-я Центральная ул.
3459;ул. Чайковского
3460;ул. Чапаева
3461;ул. Чкалова
3462;Школьная ул.
3463;Щербинский пр.
3464;ул. Энгельса
3465;Юбилейная ул.
3466;Южная ул.
3467;пл. Академика Верещагина
3468;Академическая пл.
3469;Академическая ул.
3470;Андреевская ул.
3471;Берёзовая ул.
3472;Богородская ул.
3473;1-й Богородский пер.
3474;2-й Богородский пер.
3475;3-й Богородский пер.
3476;4-й Богородский пер.
3477;Весенняя ул.
3478;Высотная ул.
3479;Городская ул.
3480;Дальняя ул.
3481;Дачная ул.
3482;Еловая ул.
3483;Заречная ул.
3484;Звёздная ул.
3485;Зелёная ул.
3486;Индустриальная ул.
3487;Институтская ул.
3488;Июльская ул.
3489;Комсомольская ул.
3490;Комсомольский пр.
3491;Лагерная ул.
3492;Лагерный пер.
3493;Лесная ул.
3494;Лесхозная ул.
3495;Мирная ул.
3496;1-я Мичуринская ул.
3497;2-я Мичуринская ул.
3498;Молодёжная ул.
3499;Набережная ул.
3500;Нагорная ул.
3501;Нижняя ул.
3502;ул. Новостройка
3503;Б. Октябрьская ул.
3504;Октябрьский просп.
3505;Парковая ул.
3506;Парковый пер.
3507;Первомайская ул.
3508;Песчаная ул.
3509;Пионерская ул.
3510;Пионерский пр.
3511;ул. Полковника Милиции Курочкина
3512;Прибрежная ул.
3513;Промышленная ул.
3514;ул. Просека
3515;ул. Пушковых
3516;Рабочая ул.
3517;Радужная ул.
3518;Речная ул.
3519;Рождественская ул.
3520;Рождественский пер.
3521;Садовая ул.
3522;Светлая ул.
3523;Северная ул.
3524;Сиреневый бульв.
3525;Солнечная ул.
3526;Сосновая ул.
3527;Софийская ул.
3528;Спортивная ул.
3529;ул. Текстильщиков
3530;Теннисная ул.
3531;Тихая ул.
3532;ул. Тупик
3533;Учительский пер.
3534;Фабричная пл.
3535;Физическая ул.
3536;Фруктовая ул.
3537;Цветочная ул.
3538;Центральная ул.
3539;Школьная ул.
3540;Юбилейная ул.
3541;Южная ул.
3542;Ягодная ул.
3543;1-я ул. Лесные Поляны
3544;2-я ул. Лесные Поляны
3545;3-я ул. Лесные Поляны
3546;4-я ул. Лесные Поляны
3547;5-я ул. Лесные Поляны
3548;6-я ул. Лесные Поляны
3549;ул. Александры Монаховой
3550;Бачуринская ул.
3551;ул. Липовый Парк
3552;Фитарёвская ул.
3553;ул. Сосенский Стан
3554;Летовская ул.
3555;Малая Летовская ул.
3556;Николо-Хованская ул.
3557;Зимёнковская ул.
3558;1-я Нововатутинская ул.
3559;2-я Нововатутинская ул.
3560;3-я Нововатутинская ул.
3561;4-я Нововатутинская ул.
3562;5-я Нововатутинская ул.
3563;6-я Нововатутинская ул.
3564;Облепиховая ул.
3565;Футбольная ул.
3566;Гимнастическая ул.
3567;Кедровая ул.
3568;Светлая ул.
3569;Юпитерская ул.
3570;Космическая ул.
3571;Нововатутинский просп.
3572;ул. Киплинга
3573;ул. Диккенса
3574;ул. Шекспира
3575;Троицкий бульв.
3576;ул. Академика Черенкова
3577;1-я Ватутинская ул.
3578;2-я Ватутинская ул.
3579;3-я Ватутинская ул.
3580;4-я Ватутинская ул.
3581;ул. Дмитрия Кабалевского
3582;ул. Дмитрия Рябинкина
3583;Яковлевская ул.
3584;Армейская ул.
3585;Чароитовая ул.
3586;ул. Генерала Милорадовича
3587;Киселёвская ул.
3588;Евсеевская ул.
3589;ул. Плёсенка
3590;Кувекинская ул.
3591;ул. Авиаконструктора Петлякова
3592;ул. Лётчика Ульянина
3593;ул. Лётчика Грицевца
3594;ул. Стольника Потёмкина
3595;ул. Алёшинская Долина
3596;Колчевская ул.
3597;ул. Таволга
3598;ул. Буквица
3599;ул. Героя России Чернышёва
3600;ул. Генерала Трошева
3601;ул. Маршала Кутахова
3602;ул. Генерала Максимчука
3603;ул. Никитина
3604;ул. Бианки
3605;ул. Берёзки
3606;ул. Барышевская Роща
3607;ул. Адмирала Корнилова
3608;ул. Лётчика Новожилова
3609;ул. Потаповская Роща
3610;1-я Фоминская ул.
3611;2-я Фоминская ул.
3612;Новоархангельская ул.
3613;Ирландская ул.
3614;Дублинская ул.
3615;ул. Джонатана Свифта
3616;ул. Бернарда Шоу
3617;ул. Изумрудная Долина
3618;Туманная ул.
3619;1-я Клеверная ул.
3620;2-я Клеверная ул.
3621;3-я Клеверная ул.
3622;4-я Клеверная ул.
3623;5-я Клеверная ул.
3624;6-я Клеверная ул.
3625;7-я Клеверная ул.
3626;Аникинская ул.
3627;Барятинская ул.
3628;1-я Бахметьевская ул.
3629;2-я Бахметьевская ул.
3630;3-я Бахметьевская ул.
3631;Белоусовская ул.
3632;ул. Верейская Слобода
3633;Верховская ул.
3634;ул. Девичья Поляна
3635;1-я Дементьевская ул.
3636;2-я Дементьевская ул.
3637;3-я Дементьевская ул.
3638;Зосимовская ул.
3639;ул. Отчин Колодец
3640;Офицерская ул.
3641;Гусарская ул.
3642;Власьевская ул.
3643;Калиновая ул.
3644;Ознобишинский пр.
3645;Заречная ул.
3646;Январская ул.
3647;Озёрная ул.
3648;Светлая ул.
3649;Вишнёвая ул.
3650;Южная ул.
3651;Александровская ул.
3652;Ольховая ул.
3653;Кленовая ул.
3654;Дубравная ул.
3655;ул. Русская Деревня
3656;Ключевая ул.
3657;Летняя ул.
3658;Изумрудная ул.
3659;Староникольская ул.
3660;Юго-Восточная ул.
3661;Чистопрудная ул.
3662;ул. Вишнёвый Сад
3663;Лесная ул.
3664;Живописная ул.
3665;Рябиновая ул.
3666;Сиреневая ул.
3667;Дачный пер.
3668;ул. Центральная Усадьба
3669;Овражная ул.
3670;Луговая ул.
3671;Солнечная ул.
3672;Подсолнечная ул.
3673;Северная ул.
3674;Центральная ул.
3675;ул. Светлая Поляна
3676;Морская ул.
3677;Верхняя ул.
3678;Дорожная ул.
3679;Восточный пр.
3680;Лесная ул.
3681;Берёзовая ул.
3682;Подмосковная ул.
3683;Береговая ул.
3684;Солнечная ул.
3685;Заречная ул.
3686;Полевой пер.
